text,label
"I had looked into Villa Toscana before but it was completely full. Last week I lucked out. The location was convenient, the room was comfortable, the innkeeper helpful and the overall experience excellent. Definitely a place I would stay again.",1
"My family and I stayed here for a night, the front desk guy and girl that were there are super nice they treated us with a warm smile and made us feel at home! . Awesome customer service and also the breakfast that they had was very good as well and our bed was very comfortable and clean as well as the room. Everyone working there was very friendly .",1
This is a great place to stay to sleep. Thats what I was looking for. Staff is friendly. Rooms are clean. Older hotel but updated. Can be loud as this is a motel. I felt very safe. Parking is easy. Good value for the money.,1
"Hello. I stood at this woodspring suites for two weeks. While I was there and I had a great stay. When I walked in the the lobby to check in the manager and the general manager greeted me with kindness and it felt really good. When I got to my room, the room felt very clean. I stood at this hotel due to work. I will be returning shortly and I will also tell my other co-workers to stay there. Thank you for a great stay.We are so glad our staff was able to make your time at WoodSpring Suites a great one. The WoodSpring Suites team strives to make your stay one you wont forget. Thank you for sharing your experience with us and we hope we get the privilege to serve you again soon.",1
"My wife had a birthday party at theHoliday Inn North Phoenix.The event we had was wonderfully planned by Phil McIlveen,the hotel's director of sales.He helped in planning a great party within our budget.Phil went above and beyond his limits to ensure that the event was successful.The staff were courteous and very ready to listen and help out wherever and whenever we needed them.We will surely have more events in the future at this location and we will send referrals to Phil.Thank you for the hospitality.George",1
Highly recommend this hotel for the proximity to downtown Atlanta. Excellent room with very good daily service. The water pressure in the shower was outstanding. Not something you find in lower quality hotels.,1
"We arrived at the hotel feeling positive about the location and warm-ish greeting at reception. This feeling did not last long. The pillows were really uncomfortable, both of the taps were hot, the AC was so loud and made a buzzing noise (we asked twice to have this fixed and nothing changed), the fire alarm went off at 3am and there was never really an excuse given as to what was going on, then (because we'd had no sleep) we put the 'do not disturb' sign on and the cleaner banged on our door repeatedly shouting 'housekeeping' until we answered. The water was shut off one evening from 11pm-3am which meant that when we had to go to the toilet it sat there for hours. No one informed us where a smoking area was so we assumed there was not one... this meant that we smoked out the front and got disturbed, bugged and pushed by homeless people asking for money, cigerettes, etc. It really was just one thing after the other. The cups were so rubbish that they leaked, my oartner hit his head on the shower because of a stupid bar across the top and they charged 50 dollars a night for a hold This was not really made clear at the beginning and I was left wondering why I was missing so much from my account. I have stayed in many hotels, hostels, bnbs over the years and had just stayed in 4 other places, all were LESS money and gave a better, quality experience.",0
We had the most amazing stay! Not being from the area we didn't no much about the places around us so upon asking the front desk staff (Vanessa) we where given directions to everything we could need. Our time at the pool (conveniently we got roomed on the same floor as the pool) was amazing and much needed. Breakfast was... More,1
"I booked this hotel for our layover stay in Atlanta due to the proximity to the aquarium. Great hotel, extremely friendly and helpful staff, and the restaurant attached had amazing food! I highly recommend!",1
"The location of this hotel is perfect. It's literally steps away from the aquarium, World of Coke and Centennial Park. Our room was clean and faced the Aquarium and World of Coke with a nice view of downtown. We kept the curtains open at night so we could enjoy the buildings. We were right around the corner from the elevators... More",1
This is a very nice hotel in a great downtown location. Accessible to all the attractions and very accommodating. I found it comfortable and clean. I like the complimentary drinks at the door and friendly staff. Our family really felt welcome and enjoyed this hotel the rooms were very relaxing.,1
In town sights stay. Had trouble with the set up of the room 1st room was ok next room was ok both beds were amazing for sleep the city lights and sight was amazing to wake up to the sun rises in the pH right side of ele food was amazing breakfast had dinner at legal seafood was amazing drink... More,1
Housekeeping did not clean my room. Trash was left on table and in trash can. Bath tub was visibly dirty and was not cleaned at all. Beds were made up but one bed was made up with a dirty comforter. I called front desk and they told me to put trash outside of door and someone brought a comforter and... More,0
"I was going to be in downtown Atlanta for a convention and had to check in early. Looked at their website and called the local phone , followed instructions for 'in house reservations' (btw the voice mispronouncing Centennial is hilarious) to have our reservations confirmed. We had 2 rooms and the woman identified herself as Karla said the rooms are... More",0
The staff was extremely accommodating whenever we needed. The room was clean and pleasant. The location was within walking distance to several great venues. Not having been in Atlanta before we had a hard time locating the entrance for checking in however.,1
"An excellent team to assist you. Opt for the valet parking. Nice rooms restaurant on site, front desk service available for your needs. Closest hotel to aquarium. Walking distance to Phillips arena. Well priced value for sure.",1
"My family took a quick trip to Atlanta to primarily visit the Aquarium. We chose this hotel for its proximity. We were delighted to have a room on the 12th floor facing Centennial Park. The sunrises and sunsets were beautiful, and the night view of the ferris wheel and city lights just lovely. The room was a standard 2 Queen... More",1
Just feels old. The parking deck is awful if you drive a truck that is equipped with a taller lift than standard. Check in and Check out is a little crazy and long lined but the rooms are nice and clean. Food is good... little cafe has many options.,1
Only an overnight stay this time but I know I will be back. The room was perfect as always. I was on the 5th floor in a king superior room. I had no view although it didn't matter at all. We had drinks on the patio outside the bar and it was extremely pleasant. Dinner at Atlas was superb and... More,1
"I LOVE this hotel... I've been traveling to Atlanta for work recently and it is uber convenient for me in a lovely neighborhood. But more than that, I feel super welcome and comfortable here. The staff is lovely and friendly and helpful. On my last stay I had a minor issue and got a personal email from manager apologizing- they... More",1
"I can't begin to describe how incredible this hotel is!! Service was beyond my expectations. Their devotion to 100 satisfaction was evident everywhere we went from the bar, the pool, room service, check-in/check-out, and valet. I am proud that my city has such a hotel to represent!!! I most definitely will return!",1
"We stayed here in November and had a wonderful stay. The restaurant, room service, bar and spa are amazing! Worth every penny and a place to experience! The shrimp and grits breakfast item is amazing!",1
I love this place when the room rates are reasonable. The entire property is very upscale and the rooms are very spacious. This hotel makes you feel like you are on vacation while you are doing business. There is a terrific bar including outdoor seating when the weather cooperates. There are also several very good restaurants just outside the back... More,1
"We travel to Six Flags over GA pretty frequently. This was our first and last time for staying at this hotel. I'm generally a 4-5 star reviewer of hotels, with the occasional 3 star, here and on Trip Advisor, but this was my worst experience. There are plenty of problems with this place, but I'll start with the pros:Pro: Location to 6 Flags and room comfort. Both of these and parking were fine.Cons: It is not an overstatement to say this was the worst check in experience I've ever had, and not one interaction with staff the rest of the stay would change that. From walking into the hotel to check-in to finally walking into my room was probably 45-60 minutes, and when you are traveling with family, it's late at night, and you have to get up early, that's 45 minutes you can use. I walked in to the hotel, and I was probably 3rd or 4th to check in, and the line never moved as it took them forever to resolve what appeared to be simple problems. I don't know what the other customer issues were, but they weren't the problems. By the time I got there, I could see why it took a long time. A routine check in with reservations took longer here then anywhere else. When I did finally get my room keys, I go up to room with family who have been waiting WAY TOO LONG, and the keys don't work (and yes, I've stayed in enough hotels to know how to use hotel key cards). So after trying for several minutes, I go back down to front desk, wait in line for about 5 more minutes for the two workers to take care of routine check ins, and have the worker re key the cards again (and this time I watched to make sure he did them, and they did work when I returned to room).In my room, I check the safe, and on the safe it has the note about if you don't want to be billed for not using the safe, tell front desk on check out. So the next morning, I tell front desk we didn't use the safe, and yet, he still put it on my bill and would not remove.And this is why I think it is a Quality Brand issue. They aren't checking on their hotels at all. This comment has been made repeatedly on this website and the Choice Hotels website, but it is a problem.On the 3rd floor, the elevator has only 1 button, since you can only go down, but the arrow points up (little thing that make no difference on my stay, but demonstrate lack of care). The privacy door latch was put up backwards, so that it couldn't do anything to keep someone from opening the door. These lack of attention to details isn't a big thing by themselves, but the accumulation of them is a general sloppiness in maintenance that is apparent.Dear Guest. I would like to personally apologize for the series of unfortunate incidences that you experienced during your stay with us. We continually try to do our very best for all of our guests, but unfortunately, sometimes we do fail. I will look into each issue that you have noted, in an attempt to correct and improve our hotel policies. Sincerely, Hotel Manager",0
"The staff was really friendly and helpfull The loccation of the hotel is great cause its only two blocks from central park , two blocks from the subway and within walking distance from cafes and restaurants The building is really old and uncleen and needs reinovation NOW ! The kitchen and everything in it was too dirty to use Wifi was available only at the lobby There was an area to chill like living room on -1 but was too spooky to chill I stayed on the 4th floor , the door of my room was broken and was really difficult to open and close The room and the bathroom were old but clean enough Also the matress and pilow was too small Finaly the heat on the room was too strong and you couldn't control it so you couldn't stay in the room nor sleep",0
"In the event you are trying to beat Atlanta traffic for one night, staying at a Hampton Inn by Hilton is the perfect choice. It gave me the opportunity to get to doing a important personal task without worries about think about my normal long commute.",1
"My wife and I stayed here for three nights in April, coming from Victoria on the Clipper. The hotel was very conveniently located, just four blocks from the ferry terminal. We were met by Lee, who was very courteous, and very helpful with suggestions and directions for sightseeing and restaurants. The room was very nice, and very quiet. We enjoyed happy hour in the lobby, and we had one dinner in the restaurant downstairs. The ambience is very retro. The front-desk and cleaning staff were wonderful. We could do all of the sightseeing we wanted on foot. Chihuly Garden and Glass was a highlight. Highly recommended.Dear Guest,Thank you for this fantastic review! Our location really is ideal for 'on-foot' sightseeing of the Chihuly Museum/Space Needle as well the Pike Place Market. Nice when we are perfectly placed in the middle of these two iconic spots! Your kudos for Lee are so appreciated as well. We pride ourselves on making guests feel as if they've traveled to a home away from home, so it would be our greatest honor to welcome you back as our guests again in the future. Please feel free to reach out to me directly when you consider your next trip to Seattle :)Best Regards,David Bayley",1
"We stayed for 1 night for the Pearl Jam show , great friendly staff , all the amenities you need , cool retro rooms.Awesome location, a short stroll to Pike Place Market.Will stay again on our next trip to Seattle for sure !!Hey Harry!Thanks SO SO much for the great review. It was a pleasure having the two of you stay with us and getting to chat Pearl Jam and old Seattle rock. It would be great to see you two down from BC again soon!Cheers until then,David Bayley",1
"We enjoyed a great stay at La Quinta and would stay here again for the value and proximity to the fwy! Overall, a great value for the price!! Good sized guestroom and bathroom. It was clean and quiet. And we enjoyed the variety of breakfast item's that were served buffet style!!",1
"We really enjoyed our overnight stay here. The bed was comfortable. It was clean and quiet. The location is nice and close to the freeway with a lot of food choices close by. We were able to bring our dog, too! Recommended.",1
The 2 room suite was great and the overall service was outstanding. The price of the suite was very reasonable. The provided Breakfast was great and the front desk personnel were outstanding. We could not have asked for better service. We will stay there on all of our trips to Phoenix.,1
"This is a nice hotel in a good location close to some shopping and several food options. Because of its setup, it is pretty quiet at night which is nice considering it's on a main drag. The woman at the main desk was very pleasant and got us checked in quickly with no wait. It was around 8:00pm when we got there.The room was spacious and clean which is always appreciated especially at a reasonable price. My only complaint was that the ice machine on our floor was broken and most of the drink selections were empty so we had to go back down to the main floor to find what we were looking for.The breakfast was decent for the price we paid. There was fruit, yogurt, eggs, cereal, juice, bagels and waffles. The standard spread that one would expect. The food was continually stocked which was nice. My only complaint was the seating was very limited. There was not enough room for the amount of people showing up to breakfast, so we and a couple other groups had to stand for a while until someone offered us a seat.There also is a pool at this hotel which looked nice, but unfortunately, I didnt get to try it out. But from the looks of the people out on the patio, people loved it and it looked very well kept.I would definitely stay here again!",1
"I was very pleased with my room here. The bed was comfortable. The hotel was quiet and well maintained. The complimentary breakfast was good, and the seating area was spacious and clean. I found the bed comfortable. Parking area was spacious. Close to the airport. Great value for the cost.",1
"Front desk/service personnel were very friendly, room was very clean, AC unit worked very well and breakfast was one of the best of all the La Quinta's I have stayed. Highway 10 access is fast and several gas stations plus fast food restaurants are within 1/4 mile.",1
I stay at this hotel for 2 weeks. And the staff was always very up beat and friendly and always ready to help. The Hotel was clean inside and out. There was always fresh cookie at the front desk along with a smile on the stuff person no matter who the person was behind the counter.,1
The staff made it a very enjoyable stay. After check in the front desk clerk made fresh cookies and lemonade. The rooms were very clean and fresh smelling. The breakfast was very good and fresh. Will stay on our return trip.,1
"Stayed three nights on the way back to Phoenix Airport at the end of our holiday.The rooms were roomy clean but three light fittings didn't work, and neither did the TV remote.The pool was closed for one day when an underwater light fitting loosened and floated to the top of the water with electrical cables attached to the mains!!When visiting the breakfast area at 9.20am one morning, vitually nothing was left and it wasn't replenished. We had cereal and toast and that was it!!The redeeming feature at this hotel was Anthony on front desk. He was extremely welcoming, friendly and made us feel at home. I would stay there again because of the service given to us by him.",1
"We stayed here in the heat of summer with our dog. While there isn't a huge dog area outside, walking down the business park street behind the hotel provided enough space for our dog to unwind from a long car ride. On leash. Breakfast was standard, hard boiled eggs, waffles, yogurt, cereal, etc.. good coffee. The staff was just awesome in the friendly department. And 2 steak houses are within 3 miles, and super cheap gas at Circle K is close as well.",1
my experience here at la quinta was amazing when i visited pheonix. i recommend this hotel to anyone looking for a luxurious stay at an affordable price. their services were great and so was the scenery and other things about th eroom and hotel.,1
"This was the dirtiest and least appealing of all La Quintas that we have stayed in. The main floor hallway carpets were dirty and actually starting to lift in places. The room had old and ripped furniture and looked worn out. A simple thing like a bed skirt looked stained and very old. This hotel needs a complete Reno from exterior to interior including the grounds around the hotel. The surrounding area looked unsafe and gave us a feeling never to walk around at night. There were no family restaurants in the area.Mal,I'm so sorry that your experience did not live up to expectations. We never want our guests feeling unsatisfied or unsafe. I will make sure and forward your comments on to the general manager to make sure that this remains an isolated incident.Sincerely,La Quinta Customer Care Team",0
"this has been our 4 or 5 th time we have stayed here for about 4 weeks and as always if not better our stay was excellent.Still miss our morning hugs from the staff at breakfast,hope to see you all next year. H",1
"Linda the front desk gal was just Awesome, we would recommend this hotel for sure. Food was great for breakfast, our room was clean and the bed comfortable. The service was amazing from Linda at the front desk, to the cleaning ladies, sweet people.Dear Traveler, Thank you for posting a review. We are happy to hear that you enjoyed your stay. I will share this review with Linda and staff. Thank you mentioning Linda, she really enjoys her job. Sincerely, Vickie W.",1
"This Residence Inn is kind of out of no where - it's pretty far from the center of city and has lots developments in the area. That being said, there are good restaurants/coffeeshops around within 3-5 mins drive. Their price for the room in summer is GREAT! Not sure if I would pay for what they ask for in spring though.Dear Jui-Yu C,Thank you for choosing the Residence Inn Phoenix North/Happy Valley for your recent travels to Phoenix. Commitment to service and guest satisfaction is a main focus and we are delighted to hear you enjoyed your stay. The pride and dedication our hotel team takes in providing exceptional customer service to our valued guests speaks strongly to our companys core values, good service at a fair price.Thank you again for taking the time to provide your feedback and we look forward to serving you again soon!",1
"I had to attend a meeting here and decided to stay the night. The room was clean and the staff was pleasant. Nice pool andJacuzzi. Coffee shop also served Starbucks coffee but had their own sandwiches which were really good and worth the price. Most of the other guests there also had breakfast there rather than in the nearby mall and were happy with their orders as well. The mall is also quite near, walking distance with a wide selection of food.",1
"We arrived at the beginning of July for a 7 night stay. Check in was quick staff friendly. We were upgraded to a room with a kingsize bed given free wifi on the 11th floor.Throughout our stay our room was kept spotless with fresh towels and shampoos etc refilled on a daily basis. On our last day we were able to stay in our room until 13.00hrs at no extra charge then our suitcases stored by the staff for 1 per case.We asked about purchasing a jar of cookies to bring home but unfortunately they were not available until 17.00hrs, however seeing the disappointment on our faces Jessica went the extra mile spoke with management we were able to purchase two tins We also were given a few free ones to have on our journey home!We will definitely return to this hotel when we are next back in New York. Ideal location and close enough to be within a short walk of Times Square but away from the hustle bustle of all the crowds. Thank you to all the staff at this hotel.Thanks for sharing this lovely review, Kathryn!We're thrilled to hear you enjoyed your stay with us at our prime location to Times Square. It's our pleasure to accommodate you and we appreciate your praise. Jessica is an excellent member of our team. She always goes above and beyond for our guests. You can see why we love having her here so much!We're looking forward to sharing another amazing experience with you soon. Have a beautiful day!",1
"Industrial vibe, very new. Comfortable rooms. Fair value. Good location. Other food and coffee options in walkable distance. Ate breakfast onsite two mornings -- the menu is diverse and creative with good prices.Thank you Joel! We're happy to hear you had a great stay. We hope to welcome you again in the future.",1
"this is a fantastic hotel, i think it is a hidden gem located in the arts district of Phoenix. It is a fairly new hotel, very different, in a good way, from your typical hotel. The grounds are spotless, plenty of fun places to eat all within walking distance. I would not say it is within walking distance in the middle of summer in Phoenix to Chase Field or Talking Stick Arena. But the light rail has a stop right in front of the hotel and with your game ticket it is a free ride or for 4 bucks per person you can ride the light rail anywhere all day. Valet parking, only option, is 25 per day but they were great. Staff was very helpful and friendly. Rooms are the best part, very industrial but super cool. Concrete floors with plenty of area rugs.Neat shower and here would be the only complaints. The room is very open, the bath room only has frosted glass between the bathroom and rest of the room. Light from the bath room floods the rest of the room, especially on night runs to the bathroom. And has at least one other has said, you hear ALL noises coming from the bathroom which can be embaressing. We were in room 709, top floor king room with balcony and had an inflatable bed which I slept on (25 per night) It was a south facing room and had a great view of the city. 100 percent recommend this hotel, plenty of art all around. Just a fun place, the hotel is a destination, just like a Disney HotelThank you so much! We're so happy to hear you had such a wonderful stay. Hope to see you again soon.",1
"I looked around quite a bit for a decent pet-friendly hotel, and this fit the bill nicely. Everyone is very nice and friendly. The hotel itself is very comfortable and nicely appointed. If you like modern hip vibe design, this is a good place to be. It's close to restaurants and the Japanese Friends Garden, a very large park next door (though not sure why they call it Japanese since nothing about it is Japanese). I only had drinks at the bar and chose to eat across the street at the Moroccan restaurant. The bartender was very knowledgeable and friendly. The only drawback about this hotel is the lack of sound proofing. My last morning (Saturday), I was woken very early by the person in the room next door with their music blaring. Also, the music from the bar is very, very loud, and there were several people hanging outside the lobby in front of their car with their music turned up so loud it was shaking the windows. My poor dog was so scared. Also, I was gone all day the first full day there, and came back at 830pm to find my room still had not been cleaned. Minor inconvenience.Hi! Thank you for taking the time to write a review! Glad to hear you and your pup had a comfortable stay. There are actually two parks next to us, and you were most likely in Hance Park, not the Japanese Friendship Garden as there is a fee and the grounds there are built and landscaped just as they are in Japan. Perhaps on your next stay we can get you pointed in the right direction. As far as the noise issues you experienced, we are already looking in to ways we can improve this. We apologize for any inconvenience it may have caused for you and your dog. We will also address the issue with your room to see why it hadn't been cleaned while you were away. Again, thanks for this review and we will use it to improve and hopefully see you again in the future.",1
"This was one of the most memorable hotels I've stayed at from it's eclectic and fun vibe to the gracious and friendly staff. We were greeted by Angel who was top notch at explaining the hotel re-image as well as was incredibly thorough on explaining the room we reserved, it's accommodations and the awesome tablet that is a connection has everything you'll need from room service to tourist information. I will be coming to Phoenix more often in the coming years and this hotel will be where I will be staying. The room was clean and gorgeous. We were taking pictures for the first few minutes of arriving because the set-up was so appealing and balcony view of downtown Phoenix was breathtaking. We stayed in the balcony king suite and for the price-point it was such a great value. I will be recommending this hotel to anyone visiting central Arizona. Thank you to the staff and management for making a quick one night trip so much fun. You all did a superb job at conveying what your ideology for a great hotel is. P.S. The amount of charging/usb charging ports you have around the room make a techy like me giddy. James! Thank you for making out day! We're so happy to hear you loved the hotel and enjoyed your stay. We appreciate you taking the time to share your experience with us. We do hope you will come back and visit us again soon.",1
"The Found:Re is a unique hotel is special city: part hotel, part Art gallery, this is one fun place to stay. My wife and I love it for it's ever changing, with new works of Art installed regularly. The property is centrally located, features a nice restaurant, Match, and is just across the street from FEZ, one of favorite eateries outside the hotel proper. The Found:Re is also a short walk from the Phoenix Art Museum, which is on par with some of the best in San Francisco, Denver, Chicago, and New York.We appreciate the kind words! We look forward to seeing you again!",1
"This hotel is a hip, slick, cool hotel and a great price! Exposed pipes and beams, funky lights, great walk in shower with a shower and mirror in the shower! The food is locally sourced and fabulous! Artwork everywhere in the hotel. Close to downtown and light rail from the airport takes you right to the front door - stay here!!!We're so happy to hear you had a great stay! Come back soon.",1
"My wife and I loved this hotel. Our large room was beautifully decorated...with a super comfortable bed. The ambiance of the hotel I would describe as urban chic boutique-style luxury art gallery hotel. The location is wonderful for exploring the charming neighborhood and nearby downtown. The service was excellent. Brunch was delicious in the charming restaurant. Bottom line - it combines a fun, happening atmosphere with a great stay. I doubt we'd look anywhere else in the future. This is the hotel of choice.Hi Doug K,Thank you for your kind words! We think you're pretty great too! We hope to see you again soon.Thanks!",1
"I used to live in Phoenix and I recently moved away. I love this area because of the restaurants and places to drink. I stayed here for a wedding that was at the Phoenix Art Museum and couldn't be happier with my stay. The hotel is very open and has a modern feel. The bar and restaurant are has covered outdoor seating if you want to enjoy some rays while enjoying a bite to eat. The Vietnamese Iced coffee drink was my favorite at the bar. The pool was on the smaller size and there weren't that many loungers to lay on, but there was good sun and good tunes. The studio room was modern, had a ton of towels, 2 bathrobes, and 2 slippers. The room is what I would want in a studio apartment with a comfy bed, a place to sit and drink coffee, and a desk for doing office-y type stuff. I don't like putting my clothes in drawers, so it wasn't a problem for me that there weren't any drawers or cabinets. A lot of places to hang your suits/dresses if you're in town for business or a wedding. Thank you so much for this awesome review. We hope you will choose us again when you make it back it to Phoenix.",1
Great spot! Hip Chic hotel with good service. Rooms were very nice with unique steel construction. Restaurant was delicious and the location was great. Light rail stop right in front of the hotel. Highly recommend!Thank you so much! We hope to have you back soon.,1
"This hotel provided a stimulated experience with the abundance of local art on display. Pool was wonderful despite the shallow depth (4 feet). I was also amazed at how quiet it was given all of the negative review I read prior concerning noise levels. Hotel is immaculate, surrounded by nice eateries, coffee shops, and bars. Staff were friendly and accommodating. Overall, I had a great time. I like the new artsy vibe in downtown AZ. The only issues we experienced were 1) Bathroom sink kept clogging at night. 2) There are no hooks in the bathroom to hang towels (this we found quite annoying and odd).Thank you for taking the time to write a review. We're bummed we missed the mark in a couple of areas. Our engineering team has actually been going floor by floor to install the bathroom hooks over the past week and are still working on them. Hopefully, next time you visit you'll have them to use. As far as the bathroom sink, we will certainly have someone fix it!",1
"Had a great time, amazing place. Will definitely be returning. Did some hiking while we were there and had some great food. Great Decor and very friendly people. Like I said in the title, I highly recommend this place.Hi robertrykal, Thank you for sharing your experience with us! I'm so glad to hear you had a chance to enjoy our restaurant, MATCH Restaurant Lounge! Make sure you take advantage of our great summer rates so we can see you again soon!Have a great day!",1
"I stayed for 2 nights here where the rooms and service met up with other Marriott properties I have stayed in the past. Like the other reviews here, the only issue here was hearing the train whistle. As I grew up close to a train crossing, hearing it didn't bother me but I could see how someone not used to it could be really shaken by the experience.Other than that, they offer a value-filled room with kitchenette, a well-equipped one at that. Similar to Residence Inn properties, there's a fridge, dishwasher, sink, and stove along with some basic cookware and utensils. This property even had a food disposal unit.As much as there was a bed, living area, bathroom, kitchenette, and work desk, there really wasn't much place to sit down and eat for more than one person. I suppose a group of people could eat in the living area but I wouldn't find it all that comfortable.The services available in the lobby were fantastic, there a computer with free internet AND free printing (although there's a 30-minute time limit to be fair to other guests). There's also complimentary coffee available all day and even a map of the general area where the attractions, shopping, and restaurants are listed.",1
"My husband and I just completed a stay here and really loved it. The staff could not be more accommodating. Kitchens are really kitchens equipped a working oven. We barbequed steaks on the outside grill by the pool. However, do this before the sun goes down. There isn't much light in that area after dark. We did have small red ants upon arrival and they moved us to another, more expensive room without charge. Fantastic staff. This is really the only place to stay.",1
"Great room! It was so nice having a kitchen, great money saver!The staff all were all very helpful and friendly. Thank you Susana for cleaning our room perfectly every day! The free breakfast was way better than we expected!We are delighted to have been your chosen hotel during your recent stay in Anaheim. It was truly a pleasure to serve you. We appreciate your business and value your honest feedback. Your comments have been shared with the hotel team as a critical way of understanding how we can continue to deliver exceptional service to guests like you. Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories with us whenever your travels bring you back to Anaheim. Sincerely, Edgar Rivera General Manager TownePlace Suites by Marriott edgar.riveramarriott.com 714-939-9700",1
"this hotel is 7 minutes from disney. clean and secure accomodations. great for family. the workers was extremely nice and welcoming. greeted with a smile mrs. joy checked me in and i felt like i was home. then sadly upon leaving ashley checked us out and welcomed us back again.. we will be back to this property. great breakfast as well. and the house keeping and grounds were always kept to be inviting.. On behalf of the entire hotel team, we want to thank you for sharing your most memorable experiences with us during your recent stay at TownePlace Suites Anaheim Maingate Near Angel Stadium.It is always encouraging to hear positive feedback, particularly when it comes from those who matter the most you! By taking pride in putting people first, we are not only executing the mission of our founders, but exceeding the expectations of our valued guests.Please note your feedback has been shared with the hotel team as a critical way of understanding how we can continue to deliver great experiences. Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories here whenever your travels bring you back to Anaheim. Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700",1
"I tend to be pretty loyal to Marriott brands and built up quite a bank of Marriott points, so when I went to book a room in Anaheim for a trip to Disneyland using my points I booked the Towneplace Suites for three reasons: (1) It was a much better value than any of the other Marriott properties in Anaheim, as it was a Category 3 for points redemption while the others were at least a Category 5.(2) It was the only Marriott property in Anaheim that did not charge a daily parking fee. (3) Free continental breakfast. I tend to be pretty cost conscious, so I would much rather fill up on a free hotel breakfast than pay for fast food or worse pay Disneyland food prices.I still had a few doubts, but I went into the stay with an open mind and wasn't disappointed. My biggest concern, the location in relation to Disneyland, ended up being a non-issue. The Anaheim Resort Transit shuttle ran like clockwork and I could be to the parks in less than 20 minutes. At a cost of only 12 for a three-day pass, it was much cheaper than parking at Disneyland and probably a good bit quicker as well. Even though the hotel isn't within walking distance of Disneyland I wouldn't hesitate to book again. The location was also a plus when I went to the Angels baseball game, as the stadium is about a half mile walk from the hotel. The room itself was more than adequate. The full size fridge and kitchenette with a dishwasher and stove was impressive but probably unnecessary for most hotel guests, however with the microwave and stocked dishes it would be very easy to prepare simple meals in the room to avoid the expense of eating out. The sleeping area was a totally separate bedroom which made it feel a little small, but it is probably about the same size as you would find in other Towneplace and other Marriott suite-style hotels. I think it is just the lack of openness that makes it feel small. Everything was nice and clean, no complaints there.I see that someone else complained about the breakfast, but I think it was as good as should be expected for free. I have seen fancier, but during my stay the breakfast included cereal (6 types), bagels, English muffins, yogurt, fresh whole fruit, instant oatmeal, and boxes of raisins (quite honestly I grabbed a few boxes each morning for snacks while in Disneyland). My only criticism would be to wait a little while longer to start shutting the breakfast area down, as 9:30am is still pretty early and most of these folks are on vacation after all.My only other complaint would be the toilet paper. I don't necessarily expect the nicest paper out there, but the stuff in my room was the roughest single-ply toilet paper I've ever seen. I think most gas station bathrooms have higher quality toilet paper than this. It just seems pretty ironic that while there was shampoo and conditioner by Paul Mitchell the hotel couldn't spend a little more for a decent two-ply. Overall I wouldn't hesitate to recommend this hotel for anyone going to Disneyland or to an Angels games, although I may encourage them to bring their own TP.",1
For a very quick trip to Disneyland we stayed at the Townplace Suites. The lobby and rooms are small but well organized and clean. The free breakfast was a hit but the small lobby can get crowded early in the morning as everyone heads out to Disneyland. Easy shuttle service from the hotel directly to Disneyland. There is a pool but we were too tired to take advantage of it! Good selection of family freindly restaurant and entertainment options right next to the hotel so all around a very good choice.Thank you so much for staying with us. I am glad that your family enjoyed your time here with us. Maybe next time you can take advantage of our pool area the next time your in the Anaheim area. We look forward to your next arrival.,1
"We were very pleased with this place. Helpful staff, big, clean, comfortable suite. 2BR suite was perfect for 2 adults 2 kids. (No breakfast, but it was a pleasant stroll to both Carl's Starbucks - can't complain!) Great deal for the - would definitely stay here again.",1
"I had planned a last minute trip in to Anaheim to go for a Birthday event at Disney, the entire city was sold out but Townplace had a few rooms available. We generally dont stay this far away from Disney but we had no choice. Room rates were out of control because of a conference and most hotels were sold out! I have to say we were pleasantly surprised with the hotel. My experience at check -in was fantastic, the rooms were clean the energy was good and overall we didn't care that we were a few miles away from Disney. We Were happy with our stay. The only thing I could say that I was not crazy about was the commuter train that passes through the back of the Hotel. Other than that I would recommend this place to any of my friends or family membersWe appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral Manager edgar.riveramarriott.com",1
