text,label
"Ok, they say this is a short story, but my Lord I didn't realize that s short story was shorter then my high school term paper.  It could have been a really great novel if the author had spent time developing the story!  It was a good storyline, but boo for Kindle!  they need to let you know when you are purchasing short stories.  There needs to be instead of telling us the freaking file size ALLmof the books should have what the print pages would be, that way there are no unhappy people from buying expecting a novel and getting a book report.",0
The eye is in the beholder. Appearances shouldn't matter. It is what the heart feels. Plus the few love scenes were just right.,1
"I'm so glad that I didn't pay for this! It was horrible. I skipped several chapters just to get to the good stuff, which never happened. I liked that it happened in my hometown of Nashville, but other than that, it literally sucked. It took way too long for the characters to have sex. They supposedly had all this chemistry but it took them forever to dance between the sheets. Stupid dialogue and I seriously doubt it had professional editing. I almost screamed when the male character said, ""I could of"" instead of ""I could have"" HAVE not OF! I wonder how the author gets published. It was terrible. I'd say don't waste your money but it was free, so don't waste your time. I won't waste my time on another one of her books.",0
"I was all set to like or to love this story. I've read and have really enjoyed other Lissa Matthews' stories, but this story is missing something for me. First of all, it ends at 88%, and it ends abruptly, in my opinion. As far as conclusions go, this one seems more like a big question mark. I even went to the next page, expecting more to be there, asking myself, is that it?It ends with really no firm HEA and no I love you. Now, if I'm not getting the I love you exchange between h/H, I definitely need for it to be implied, for the message to be intended by every other act or word leading to the ending. I need to have read the story so far with a clear idea of where both lead characters stand in the relationship. This relationship consisted of a one night stand, a meeting where h confronts H about his tendency to run away from anything meaningful or serious, and then one last night of sex. That's it. That's all they had.Of course I've read books with as little going on, but in those books I at least got strong emotion, conflicted feelings acted out, words depicting depth of love or wanting; I at least came away knowing what both characters meant to each other. Here, with this story, I can't tell you if they will stay together, if they love each other, if they need each other for more than just sexual gratification.It seems to me that h has found her strong, make-her-crawl Dom, and H has found his complete submissive, one who is a natural at it, in and out of bed. Other than that, what else can I tell you about them as a couple? I really don't know. That's how shallowly they are sketched out to me. These two characters have no distinct purpose and no strong motivation at all. They are almost like cardboard cut-outs, just nothing behind them but emptiness.This story had some hot scenes, but have I read hotter? Yes, and I've definitely read scenes with more depth of emotion. This is what's lacking to me: these love/sex scenes needed more meaning attached to them. Without showing me and letting me feel the connection between h/H, the author leaves me hanging, leaves me expecting more, wondering how things will be with these two down the road. In the very last paragraph, H tells h, 'You're more than just a f*** to me.' Oh wow, thanks for clearing that up.For me, this wasn't a fulfilling or satisfying read. You might get a brief sugar high from the sex, but you'll be let down and wishing you'd had something with a bit more substance to it instead.",0
I enjoyed the subtle way she wrote out the characters and pushed them into the story. Very well written. I look forward to seeing more of this writer. A MUST read.,1
Grace Livingston Hill always has a great story line. She was a wonderful author. I love the way she brings in the need for faith in  our lives.,1
This is a great book. I enjoyed the characters and the story line.  It was a good read and didn't require a lot of thought.,1
"I downloaded the book because I couldn't believe it was that bad.  It really didn't have much story line which is fine if the sex scenes are hot, but the erotic scenes did nothing for me.  I didn't hate the book, but it's not something I would ever read again.",0
"The 50+ year old dialog is hopelesly out of date and childish today, but it was great to re-read the old pulp sci-fi of my childhood.",1
My eagerness to read this book was quickly faded when I began reading this book...Don't waste your time. It's not worth it.,0
"Rating: 4Mara: 3.5 - I wanted to strangle her a few times!!Dash: 4.5 - Loved him, s**y as sin!!Secondary Characters: 4 - Jerrick & Piper was awesome!!Steam Level: 4Storyline/Plot: 4Setting: 3.5 - Loved the world-building but would have liked a little more background into the worldGenre: Romantic FantasyCover: 4 - YummmEnding: HEAI really enjoyed this book. Jodi done an amazing job of catching my attention and drawling me into the story. It was full of action, drama and s**y as sin! The world was very interesting and the characters jumped off the pages. It was a fun, action packed, swoon-worthy book. I have become a new fan of Jodi and she is going on my authors-to-stalk list.",1
I would like to recommend this book to anyone who wants to read a good book written by a knowledgeable author.,0
Sad to contemplate that there are people who have no conscious and value life so little that they can commit acts of terrorism.,1
"Trite ,uninteresting characters. improbable story line. Secret scientists who inject radioactive cells that give you telepathy mixed with the doings of the church pastor and community center?..  send in the clowns...there ought to be clowns ....",0
I really enjoyed this story. It had some nice twists and turns which made it very interesting. I would recommend it.,1
"Another great read by Maureen Smith. The Romance suspense, mystery type is really her forte. I enjoy the interesting twist between the characters and the dialogue. A good read for romance enthusiats and a little mystery all rolled in one.",1
"First you should know I could only finish half the book so maybe it got better.  The technical writing was very good and you did care about the characters.  However I could only read about the characters degradation for so long before I started to feel dirty.  Yes I understand that the life of a sex slave is not a pretty or kind one, but I think the writer was enjoying it a little to much.  Plus there was little to no back story so most of the drama and history that is referred to makes it feel like your missing a big part of the story or maybe that you started in on book 2 before finding the first one.",0
I love this series. All of them are interesting and makes me feel like the people are real and this is a town I would want to live in.,1
"Jules Kingston has always known that it would be her duty as her fathers' heir to become Lioness of her Pride - she just didn't know she would have to assume this position so soon.  Her fathers have decided to step down as Leos of the Pride and in doing so have made Jules' life a living Hell.  It is the tradition of her Pride to have two Leos and one Lioness in charge.  Much to Jules' dismay, when her fathers step down, every lion in the direct vicinity is sniffing after her trying to get her to mate, and she's tired of it.  Ready to run, Jules comes face to face with the two men who have no qualms about claiming their mate.Luke and Gabe Beckett knew three years ago that Jules was destined to be their mate and went to her fathers to cinch the deal.  Of course, Jules' fathers neglected to tell her that bit of information and when she finds out, she does exactly what they'd thought she'd do--she tries to run.  She doesn't get very far and when she's caught by Luke and Gabe, Jules is taken to their home and claimed.  The mating will come later once she accepts her position.  Time is not on their side, however, because Luke and Gabe aren't the only lions wanting Jules.  Now they must accept a mating challenge with the hope that they will be the victors.Claiming Their Mate was a great book!  I loved how Luke and Gabe could sense Jules' thoughts and feelings and did their best to make her comfortable in her new home.  Jules' temperament often seemed off to me--I wanted her to care for the brothers as much as I could tell they cared for her. But, despite that, I enjoyed the foray in the White Sands Pride of lions.  Claiming Their Mate was sensual and highly charged.  It was a well written m&eacute;nage that was almost innocent in its sensuality because of the lack of a certain sexual position shown in most m&eacute;nage stories.  The ending was sublime, although it seemed a bit cut off because I would have loved to have seen Luke, Jules, and Gabe at home in their own bed loving each other.  However, that wasn't enough to keep me from reading another book by Paige McKellan.  She is on my radar now, and I can't wait to read more of her work!Taliareviewed for Joyfully Reviewed",1
Short enough to read while your chili is cooking.  Keeps your interest from the beginning.  You have to make your own decision on what has happened at the end but that wasn't a problem for me.I felt I got more then my money's worth... better then a Snickers and a lot less calories.. &Uuml;&Uuml;&Uuml;,1
"I have been thoroughly enjoying Stormy's wolf creek pack series but I have to say I think I enjoyed this one even more. I so hope she writes more of Vadim and Shasha. Great job, Stormy.",1
This 2nd book crosses over into a more mature form of world buildings.  The characters and the story grow.  The magic remains.  Good read and a series I will follow.,1
"Good writing, interesting plot, no meat and a LOT of swearing. I'm normally not a stickler for that type of thing, but Ms. Kramer seemed to go a little over the top with it in my opinion. It might have been better with more story line to break up the characters swearing at one another.",0
"This is one of those rare books that draws you in and keeps you, even if you don't normally read this type of story.  The writing is poetic, yet simple enough to not be confusing, nor overly flowery.This is the second book I've read by this author, and I have found it to be true for both so far.  I'd recommend getting any and all of his books that you can.Frankly, it's rare that I find a guy so able to write from a girl's perspective at times, and get it right.Thank you, and again...loved it.  :D",1
"Continuity of characters from story to story gives the series a familiarity where we know what to expect from the people, while the plots shift scenarios to keep the thrills coming. Stories vary from good to great.",1
"I accidentally purchased this book, and frowned when I discovered I got a genre I normally do not read. I thought ""Yay me.....ex-cop chases down nemesis killer, kills him.. so much fun. But since I paid for it, I figured I would give it a try maybe it won't be so bad.What I found beside horrible kindle formatting was a book that drew you in with amazing details and descriptions, characters you grew understand and sympathize with, yes even the bad guys made you empathize with them. What intrigued me the most was that the heroine, Andrea, was almost bad enough to be the bad guy with her tormented past. I had never read a book that made me wonder if the good guy was going to go to the ""dark side"" but this one did. It left me guessing on the reasoning behind why Andrea was there.. to kill Clive or to join him. The small town of Twilight came alive inside my head the town people, back water Louisiana types took on a life of their own in the story.The book is ultimately about broken people, what leads them to be what they are and the choices they make to lead them into the future. It does contain graphic material on incest and child abuse, if you can't handle those subjects do not read this book as they are an intricate part of the story line.The story line was a slow dreamy pace that built up into a huge climatic ending that left you kind of sad but sated with how it ended. Thumbs up for this book from a person who usually runs the other direction from this type of story.",1
A very good story of the Breeds & the battles they must fight to keep the freedom they want & need.,1
"If you like old fashion, turn-of-the-century (19th to 20th) mystery novels you should  enjoy this collection of stories. As with most all of these types of detective stories, the main character is a bit eccentric. But nothing outlandish. The plots are good and the author has a way of keeping your interest. Should be enjoyable reading for most all mystery readers.",1
"If Terry Pratchett's Samuel Vimes and Dashiel Hammett's Sam Spade ever had a love child, he would be finder Markhat. Sardonic, embittered, suspicious, but at heart a gentleman and an honorable ex-soldier, he expects the worst from everyone and brings out the best in many.Tuttle's world is very reminiscent of Terry Pratchett's Ankh-Morpork. Very reminiscent - to the point where it bothered me quite a bit. Not only is there the same mix of fantasy and urban reality, you have Trolls playing a very large part in the story - and they're identical to Pratchett's trolls. Even the opening reminds one of the start of 'Guards, Guards'. The character names are very similar, as are the details of shops and the city and the river. Not identical, mind you, just a bit too close an imitation at times. As 'Dead Man's Rain, progresses, however, it finds its own unique voice and setting, and I stopped thinking this was Pratchett noir.'Dead Man's Rain' is a horror story and a narrative about venal instincts, greed and guilt. The set up is a little Maltese Falconish, and Markhat's weary cynicism is pure Spade as he deals with the snobby Widow Merlat and a incredible tales of ghosts and hauntings. But then, just as Tuttle sets you up thinking the plot will be resolved one way, he takes you down another. We learn more about Merlat's family, and her, and her servants, and Markhat reveals the qualities that kept him alive through a bitter and destructive war, in order to save the good and punish the wicked. This is not a romance - there's no pairing in this at all - and that's how it should be for our tarnished hero.Tuttle's writing is delightful, and even if he's borrowed some settings a little too heavily, Markhat's his own memorable creation, as are the plots and the dialogue. He's funny, in a very Bogartian sort of way, but like Pratchett, there's a deeper thread to his narrative than simple humour, with many a wry observation on human and non-human behaviour, populating his stories with vivid characters who continually surprise the reader.Really, there's nothing not to like here, if you like this genre, and aren't put off by the lack of romance. Finder Markhat is someone I want to read more about, and I hope Mr Tuttle revisits him.",1
This is a sweet read about true love.  Everyone always has a day that they want to do over. This couple gets so much more than just a do over. AJ and Cooper will continue to try until they get it right whether they want to or not. The Gods don&#8217;t give second chances so easily and when they do they make you work for it. Is their love strong enough to break the cycle or are they going to chase their dreams forever?I enjoyed Cooper and AJ&#8217;s story. The two truly love one another and make a great couple. As they work through their past mistakes the love that they have for each other shines through and they only need to grab it.  As we watch the two repeat their day we see so much happen with just a split second decision in your day so much can change. It was interesting to see how their day would unfold with each new decision and with each change their bond only grows stronger.I received a complimentary copy of the book in exchange for an honest review.,1
"This short fell a little short of my expectations in regards to a twist on Romeo and Juliet and the feud between the families.  I don't know if this story would start a feud, but it would cut off the communications between the two families.  Maybe if the husbands were in the middle of it with broken relationships as well could it have been better.",0
"I love Gothic Romances, especially paranormal ones, and not many are published anymore. So I was delighted to discover Touch Me in the Dark and read it with great pleasure. A spooky old Victorian, interesting characters, and a twisty story. For a different take, this story was set in an unusual place--Southern California--not where you'd expect to find a Gothic ghost story. But it works! Touch Me in the Dark is definitely worth reading!",1
"I must have not read the reviews on this carefully.  The beginning sounded interesting and the ending was ideal.  However, the rest - let's just say if you like nothing but total sex, then you will enjoy this book. Too much of a good thing can get boring. This was the case for me.",0
"The absolute best part, for me, in Reality Creation:101 is the following passage:Rule number one: ""The best advice given is advice asked for.""Rule number two: ""If you want to lead, lead by example.""Your only job is to work on you and unplug yourself from the belief in limitation.Pinckley hits points that are relevant to being successful from our inner drive that we all have, as opposed to outside influences. He tells readers how to access that inner drive and put it to work. I've just started reading it a second time, this time I'm taking notes. Reality Creation:101 is a must read for anyone who wants to improve their overall position in life.",1
"I bought this set and returned it.  I couldn't force myself to finish the first book, A Touch of Silk.  ( They are bundled out of order, too).  The writing and phrasing was so immature that I thought at first it was a satire!  But the pages and pages of supposedly erotic fantasy stuffing the book to bring up the word count was the final blow.  No character development, not enough background.  What should have been interesting read like a pre- teen fantasy.  Don't waste your money.",0
"Ms. Kennedy I want to let you know how much I have enjoyed your series, but could it be notated in a more prominent way, so we all can start at the beginning?",1
Loved the book. Great mystery and love story. Would read other books by the same author. Read it yourself and know I speak the truth.,0
"okay I don't know what the other 2 reviewers read but what I read was really crap.  It was wrong on so many levels it's hard to know where to start. Set in a slightly dystopian future,  most of the world population is gone,  and the world is divided into masters and pets.  So far,  so interesting.  However,  we get Jiri,  who is male,  but is completely female in all his characteristics, you could make him a woman and only change the pronouns and it would still work (or not)  So Jiri is beautiful, fragile, feminine, virginal and his lover is obsessed with his inexperience and jealous of any experience he may or may not have - which is such an old virginal set up,  and surely we've outgrown it. Then the entire plot momentum is about misunderstandings, which just grew old fast,  and Jiri bringing his mother's influence and good manners to the camp, civilizing the rough men etc...This is a wall banger for me,  I wouldn't recommned it to anyone and will never read it again.",0
"good if a bit formulaic.  The formulaic part is gay guy hits on straight guy and...  Justin is an out and out there gay man who upon seeing Kevin on the street... stops in his tracks and professes his undying love. Kevin is straight and amused.  He later concocts a plan to present an idea he wants to propose to management that he's been unable to get his boss to buy into... that idea has him asking Justin out on a date where Kevin will ""accidentally"" bump into the key players so he can pitch his idea... However Kevin and Justin seem to have chemistry...",1
"Jodi Tyler is not at all happy with her boss and boyfriend Mark.  She's been hinting for weeks about how she wanted to spend her birthday evening - instead of celebrating she's sitting in a scorching hot van watching the estate that she's supposed to infiltrate.  On closer introspection she's afraid that he's planning on dumping her without having to say anything.  It wouldn't be the first time she was rejected in such a callous way.Mark Rodriquez has treated his relationship with Jodi as a casual situation.  They'd agreed that their relationship wouldn't be long term but breaking things off with her definitely isn't his intention.  Mark has an ulterior motive behind his instance that Jodi infiltrate the estate today but once his plans come to light he realizes that he might have made a huge mistake.  His feelings for Jodi are much stronger than he was willing to admit.Jodi's not at all worried about infiltrating the estate and cracking the safe.  She's very talented at what she does - and it's not like she's actually a criminal.  The whole thing is a set up to test the estate's security - or at least that's what she's been lead to believe.  Of course, Mark's complicated the whole thing a bit by introducing an adult toy into the equation.  Everything goes according to plan and she breaks into the safe in less than two minutes - just like she bet Mark she could - and then she gets busted.It seems Mark didn't forget her birthday after all.  He arranged for his friend Sam to catch Jodi at a critical moment and she's flabbergasted that such a thing could happen.  She makes the decision to level with her captor and give him the note that she was supposed to leave in the vault - only the note isn't what she believes it to be. It's the list of sexual fantasies that she'd written out for Mark and he's enlisted Sam's help to cross some of her fantasies off that list - and he'll definitely need help with number six, ""I'd like to have a m&eacute;nage with Mark and another man that we can trust.""Just when Jodi gets into the spirit of her birthday gift, Mark realizes that sharing HIS woman isn't something he really wants to do.  That's when Sam steps up and changes the rules just a bit.  Will Mark and Sam come out of this interlude on friendly terms and what about Mark and Jodi's romance? Will he still want her as his lover, or has that changed?Leah Braemel's PRIVATE PROPERTY delves into all of one woman's naughty fantasies and promises to leave readers hot and sweaty.  Mark and Jodi make a fantastic couple yet because they haven't shared their true feelings for each other there's a sense of insecurity which results in some very tense moments and an incredible sexual encounter.  All of these characters will touch your heart in one way or another.  Sam really captured my interest because he is so caring and insightful, yet there's something very lonely about him.Chrissy Dionne (courtesy of Romance Junkies)",1
This is my first book by Stephanie Bond.  I started reading this book at bedtime thinking I'll fall asleep after a few pages but she had me laughing so much I had to finish it in one read  - even if it meant staying up till 4AM.Thoroughly enjoyed it.,1
"I agree with the reviewer who asked why does every hero have to be a slut!!! It was like I could not STOP hearing about his blonde bimbos!!! She was of course, celibate for 8 years and he went through women like a child does candy!!! It was gross and made me believe that he did not have any love for the heroine. I am sick of writers making it look like a man only sleeps with women for a need to be fulfilled. That is not true. Yes, they can keep out the emotional attachments but they still get excited over the woman they are with (they kind of have to). I hate thinking that another woman can so easily take the place of the heroines in these stories. Who cares that there is not emotion in the hero's couplings, he still thinks about how many women he went through and how they dressed sexily when the heroine was wearing comfortable clothes, and let us not forget the thought of how his past women were willing to do explicit things to him!! That was gross and unneeded for the story! I actually started out liking him in the first chapter before it skipped ahead 8 years and to a completely different guy and a douchebag to boot! He also manipulated the heck out of a situation to get his way, harming the heroine and potentially harming the child if the press would have gotten worse. He did not think about anything but himself and his wants. He was NO HERO!!!!",0
"I like erotica well enough but this was billed more as erotic romance. There was nothing romantic about it. This is kind of sci fi as its set in the future a bit where there is an kind sex Olympics and sex is a talent that you can go to school to get good at. The world building in this book simply was not good. The hero was a Twit. I have no idea why the heroine would be in love with him.Most of all, it felt soulless.  And ick. Yep, ick. Not sexy.  I can't recommend even for those who like harder core erotica.I was given this book for my honest review. So, there you have it.",0
"Why would you not add a cook book to your Kindle??This book has more than just the basics, for example when you get a pizza recipe, you don't just get the standard oven pizza recipe, you also get explicit instructions and hints for making a grilled pizza.I am very pleasantly surprised by the number of illustrations that make this book even doubly helpful.I just made the Shepherd's Pie from this book last night and it was a huge hit.I made the cream scones for Sunday breakfast and they were heavenly.The really great thing is that you can bring this cook book with you and offer to make a meal as a weekend guest and all you have to do is throw in your Kindle not a big bulky book.",1
Good novel easy reading and a delight to read. Helped me to relax and dream easily.Would recommend to those who like Bianca's work.,1
The books sound like a great concept which would of been a very good book. The story is only a few pages then promotes other books to buy for rest.,0
"Ten years ago, a family was torn apart when a young wife and mother was murdered.  An investigation took place, but nobody was charged with the crime.  All these years, Dinah learned to put the past behind her.  But now Marc was back to get the answers of his wife's murder and clear himself because his thirteen year old son was asking questions.The action in this book was a bit snow for a suspense.  But the author shocked me.  I thought I knew who it was, but I didn't.The romance was non-existant until the very end.  I thought that was a bit unrealistic.The book was interesting enough though.",1
"This story started very well, and then it flailed in all directions.I think it was because it was setting the story up for sequels, but if I don't care any more for any of the characters or where they go in sequels by 2/3 into the book I'm not going to finish the book, and will never read any sequels.",0
"Feel like reading a light-weight story about a prancing, frolicking, materialistic, feather-headed stereotype of a gay man?  Well, stop the search here!The main character in this story is so undependable that he can't even search for a lost dog without getting distracted by a pretty set of wine glasses and so materialistic and trivial that he practically throws a temper tantrum when his partner expects him to drink coffee made from preground beans.This may be worth reading if you're a fan of the series that these characters apparently come from, but it's skippable for everybody else -- especially those of us who are used to gay men who act like actual humans and not designer-worshipping fluffheads.",0
The book did not flow well. Slow getting to the point and the authors attempt to make the characters sound Scottish was terrible. Don't waste your money on this one.,0
Not worth your time or money to read unless you feel need a Walt Disney ending. Story lacks heat and things become vanilla. Suddenly everyone is healed and wants normal relationships and lifestyles. Huge disappointment. Even their disagreements lack warmth.,0
"I bought this to read before I saw the movie.  It can be tedious because our language has changed so much.  The way the female characters are portrayed is indicative of the period in which the novels were written.  Of course the science is way off base buth then this was written long, long ago in another culture.",1
"I love Analog Science Fiction and Fact.  I remember reading it when I was a kid and was just recently re-introduced to it when I bought a paper copy of it at Books-A-Million in Madison, TN.  I was so excited to find that I could have it delivered automatically to my Kindle every month that I subscribed immediately.  The fiction is always first rate and the Fact articles and editorials are always right on the money.  I look forward to receiving it every month, and it doesn't hurt that I save $2.00 per month off the news stand price.  I highly recommend Analog Science Fiction and Fact to anyone who loves the genre.",1
"This was misleading.  They touted this book as being clean.  But, it had some sexual  content which is NOT clean.  I do not appreciate false advertising!",0
"I didn't realize this was such a short piece.I enjoyed it, however it felt like I was reading a random couple of chapters out of a book.",1
"I gave up 33% into the book.Everyone is too stupid. Everything is too much. In every way. The good guys are so good, so beautiful, so kind, so ... The bad guys are so evil, so dumb, so ... nothing seems in any way like it could be happening. It seems more like a caricature than anything else.The main character acts in a way that is incomprehensible. He is - supposedly - smart. He makes choices, give promises, acts in a way I would not expect an idiot to do. I am supposed to cheer for this unlikable idiot?I don't buy the scenario, the characters or the story.What made me give up?Well the really really bad guys that are yankee stupid morons go invade the world of the really really beautiful liberal wonderfully amazingly beautiful people. In order to kill all the men and make all the women slaves since they are a 'natural resource'. I am staring at a sentence here where it says they would be ""little more than slaves"", while the stated goal is to make them slaves. I can't read something this inconsistent.On the positive? I would say the author writes well. Normally that would save it from 1 star, but not this time.",0
"I downloaded this after I read ""Veiled Eyes"" which I thought was pretty good. Obviously this is one of her early works. The first few pages read like a story outline. The author tries to cram tons of backstory into a few paragraphs, which is unsatisfying to a reader. I'd much rather the story unfold as I read rather than be told the cliff notes version up front. And then there's the so-called romance. It basically is along the lines of, ""we're both gorgeous, so Tab A must fit into Slot B"". No build-up or getting to know the characters before they're getting it on because they're passionately in something. Right after he just saved her from dying because of bodily injury. I don't care how much magic's involved, you don't get up from your deathbed to roll in the hay, especially if you think the bad guys might still be on your trail. On top of that add really unique (not in a good way) descriptive words and phrases. At least it was short. The other two stories which follow are actually much better, so if you like paranormal romance that involves people who are tall, dark and furry I would go ahead and read it. But literature it ain't.",0
I almost cried when I reached the end me want more....so now i guess i am a fan of ms dom adair,1
Great read!  Not for the weak of heart.  Good story line with a little kick.  Would recommend reading this book!,1
"Amazon assures me this is a full-length novel but since I read it in one sitting, I'm having trouble accepting their word for it. That aside, it did move very quickly and it's a lot of fun, especially if you can keep track of where everybody is and what they're doing. There's no real depth to the characters but hey, it's a comedy, they don't have to be deep to be funny.The book could use another proofreading pass, but if you can get past the spelling, grammar, etc., then it's worth some time. Normally I'd knock a half-star or full star off for the errors, but it did keep me up reading pretty late. So we'll call this one a full four stars.",1
"Action filled, passion filled with a funky twist.  The fantasy of it all was intriguing to say the least.  All in all a good read.",1
"Fairy tales are usually thought of as children's literature, and in terms of how much children in particular are fascinated with them this categorization is not without a merit. However, most good fairy tales tap into some social or personal tension, a fact of life, or a natural phenomenon. They often take rather ordinary situations and push them to the limit of what our imagination considers plausible. Fairy tales are thus a form of reductio ad absurdum of common sense, and they often help us see various life situations in terms of their most basic principles. This is why fairy tales have had, and continue to have, a lot of fascination with adults as well.Most of us have grown up with fairy tales of Hans Christian Andersen or Brothers Grimm. There is a sort of cannon of western fairy tales that have become part of the common patrimony of the entire world - Little Red Riding Hood, Snow White, Rapunzel, and many others. However, these fairy tales are only the tip of the iceberg when it comes to the European fairy tales, and the World literature is even more filled with beautiful, unusual and imaginative stories.This collection of the Indian fairy tales is as great of a collection of fairy tales as they come. It is rather fascinating to see that even thought many fairy tales reflect certain Indian cultural norms, the basic structure and the motifs are surprisingly familiar. We have villains and heroes charged with an unusual and demanding task, monsters and talking animals are everywhere, there are damsels-in-distress aplenty, and most tales take place ""long, long, time ago."" All of the tales are very well written and the language is crisp and contemporary. This collection will be a great source of enjoyment for children and adults alike.",1
"My Review:Mya has worked with Milo at an advertising agency, competed with him for accounts,  and been his friend for five years. They started out in Atlanta, but when she realized she was falling in love with him, she decided it was time for a change and headed to the Mirage Agency in DC. Shortly thereafter, Milo was offered a job at the same agency and he accepted the offer and now they are working together again, which is slowly driving Mya insane as she is lusting after him. What she doesn't realize, is that Milo is having the same issues.The tension culminates to a head when the two place a highly sexual bet over an account which results in a weekend full of incredible passion. Milo is trying to figure out how to expand the weekend into much more, but Mya doesn't realize where his head is, and is worried about losing her heart and her friend.This is a hot little book with tons of really passionate loving. These two are best friends, but neither one realizes what the other is thinking which created the tension for the book. I like that they have a highly competitive relationship at work. I thought that it added an interesting element to the story. There was an interesting twist at the end that I really enjoyed with their careers, which I didn't see coming. I also really liked what Andre added to the story and LOVE that his story is next.If you are looking for a hot little read, this is a good one.",1
You get a really good glimpse into Z and Bella's life/ story/ relationship in this novella. Really sweet and a great addition to the BDB series.,1
"I loved this story! Great characters and unusual plot. I really love this author's voice. The hero wagers on getting the heroine to dance, but doesn't count on falling in love.",1
"A little bit more sex than story, Bound for the Holidays by Mackenzie McKade is a hot read. Quick and flirty, this book is as difficult to pass up as Angie's invitation to spend the night with her boss. Mentions of family ground both main characters but really it's a simple story of the beginning of their relationship. By the end, I wish I could've known more but as it is, I enjoyed Angie and Ryan's story.Already resigned to spending Christmas alone, Angie cannot believe it when she finds herself in the arms of her new boss at the office party. Their attraction is hot and his promises of things to come set her on fire. And then when she finds herself with not just one, but two gorgeous men - a powerful executive and one sexy cowboy - her holiday wishes are fulfilled.Ryan has never considered not sharing his women with his best friend Wade so it was only natural to introduce him to Angie. But when she stirs feelings inside him, Ryan realizes that one decadent night of m&eacute;nage was enough and now he wants her all to himself. Finding that time and understanding that they were on the same wavelength only reinforces his feelings.To Ryan's surprise, what starts out as hot sex turns into something deeper. I just wish the story of Angie and Ryan could've happened without the m&eacute;nage with Wade. It just didn't seem necessary and it felt like a dark spot on their beginning. Regardless, I liked the characters and found myself looking for the second book in the series to see if Wade gets his HEA.RATING: 4 Chocolate-dipped Strawberries - originally posted for Guilty Indulgence reviews[...]",1
"Dan is 3/8 Indian and, while seemingly unbelieving, has sleeping and occasional waking dreams, as had his mother, of coyote's the trickster and shape shifters. These are like barely heard background noises.  His wife had died of cancer a year ago, his bright beautiful daughter is off to work and to summer school.  He had grown up in the four corners area and in the service had done intelligence work, he is retired and is now a high school math teacher on his way to teaching summer classes after dropping his daughter off.A niece calls while he is traveling and begs for help, her husband is hiding in the desert accused of a murder he says he did not commit and she wants Dan to investigate.  He did not think a lot of her husband and going ""home"" brought back memories.  His parents had disappeared mysteriously many years ago and his older brother was killed in an auto accident about 18 years ago.He can defend himself, but this is not an action adventure hero who mops up the bad guys with a flurry of kicks and shot gun blasts. He stays in shape but is not a combat robot, he thinks and analyses and follows clues and once engaged is very persistent.  He pulls the threads of a tangled web spun by a loose conspiracy of men who have and seek power and riches above all, letting no one (least of all family) get in their way.  An interesting hero and a good tale.  I look forward to reading other books.",1
"I usually read reviews before purchasing a book (even before downloading free ones) for just this reason. However, I was in a hurry, liked the blurb and downloaded it. Thank goodness it was free or I'd be screaming for my money back. This book is complete waste of time if you expect an ending and I do. It's very confusing in places. You don't know if what is happening is real, a hallucination, or a dream sequence as one flows into the other without any transition. I won't say it didn't have any good parts, because it did. Had it actually ended satisfactorily I probably would have given it 3 stars. However, this is NOT A STANDALONE book. It just ends in the middle of everything with a ""to be continued."" What the heck? I am so tired of authors thinking they can force you to buy their next book by not giving the first one an ending. All this does is tick me off for wasting my time. Had it been a good book, with a real ending and stood alone, I would have purchased the next in the series. I usually do. What this author has done has made me add him to my black list of NEVER TO BUY AGAIN authors. I will never trust this author (or anyone else who does this) to provide an enjoyable reading experience. If it's intended to be a serial with no conclusion of each book then the author needs to state that in the description. Just saying Book One doesn't cut it. There are great series of books out there that each have their own ending.",0
"AND all the fantastic characters that she creates!  Having the whole Trilogy in one to read was great too, I hate having to wait for individual story continuations to come out!  I highly recommend any and everything that she writes!",1
"(SPOILERS AHEAD) I must confess to a soft spot regarding stories about childhood sweethearts reunited as adults (""One day"" for ex.) which is why I bought this book despite some doubts. And the beginning is pretty good.But... It was oh-so-predictable and cliche, the boy insisting for the girl's virginity, the local blond vamp-tramp miss popular stealing him...Also, I didn't buy into the love story. This is infatuation. All the characters seem able to do is to make one another miserable. It reminded me of ""Twilight"" with wanting to shout ""get a grip!"" to the girl every other page.(But don't get me wrong, I liked ""Twilight"" and thought it was a lot better!)All in all, I felt the book ""scratched"" the surface of possibilities, both plot and character development, without really taking off.",0
