text,label
"While this story is just fine for summer reading, the writer should be commended on his Robert Ludlum imitation. It really is quite good, and it's just the thing for Ludlum fans who want the series to continue indefinitely. It's almost like artificial intelligence for Ludlum fans. Believe it!",1
"Theatre of Tragedy has definitely got to be one of the top 5 gothic bands of all time. The two singers, Raymond and Liv create absolute magic together. Speaking back and forth harmonizing the growl of Raymond with the pure and serene Liv, it is the most captivating album I have ever heard",1
"Hubo una vez un concierto en Gijón... Qué decir cuando una élite de músicos iberoamericanos de este calibre se reúne para acompañar a Ana y a Víctor? Más que un disco (o dos, o mucho más que dos) es una experiencia compartida. No hay palabras para describir lo que habría sido estar en ese concierto. Sólo queda escuchar este disco y pensar que estamos ahí, en la playa de Gijón, aplaudiendo el derroche de talento que viene del escenario.",1
"Yeah it's a great soundtrack, so why are half the tracks from the film missing. Nine Inch Nails (Opening Titles)and the end track (Closing Titles) are both missing from what would otherwise be a great Soundtrack.",0
"Dr. Craig is an amazing scholar and writer. But here he has simplified his amazing knowledge and intellect and written a book easy to understand for beginning seekers, and those who are just getting started in apologetics. It gives logical answers to the hard questions of the Christian faith. This is a good starting point to be able to help you to answer your friends' hard questions. If you want more detailed apologetics books, be sure to look in to others that he has written.",1
"One of the worst movies I have ever seen. The acting was horrible and that is not too surprising. Kevin Spacey couldn't have delivered these lines convincingly. The only reason I gave it one star is the forrest ranger was creepy. He was the best part of the movie. I like teenage horror flicks, but the only horror for me here was the loss of some hard earned money.",0
"This book was a quick read, since the characters and plot were so nicely written. Pearl and Luke are two people who are perfect for each other and yet, due to stations in life, can never be together. I found Pearl so endearing and her passion about helping others is so contagious. Luke is someone who has suffered and yet risen to help others suffering. Both were easy to love and made this book a keeper. Unfortunately, the following books of the series drag endlessly and are not worth the time. So only read this book if you can restrain yourself from wondering what happens to Luke's best friend. I will save you the effort: think same exact plot but with no twists and undeveloped characters.",1
"I can't recommend these measuring cups. The handles aren't very strongly attached; shortly after I purchased a set, I was holding the one-cup measuring cup by the handle while it was full of flour, and the cup snapped off and fell to the floor.",0
"Cashews are imported, and usually not really raw. This bar is so oily that it almost slides out of the wrapper. Doesn't taste like real food. Try the Lara bar.",0
"We really enjoy using Table Topics at dinner. We tried Dinner Games and only liked about a third of the offerings, I think this was what we were after. Thought provoking questions that opens the dialogue for multiple generations. I think it's a bit expensive for what it is, but we enjoy it all the same and are glad we got it.",1
Hey I have the New touch 32 gb ipod with face time....Dont buy this product...if you live in california ..it is the same junk they sell at the 99 cent store ....and the folks talkin about a peace worked for their computer link...Lied.....I have the 2011 Ipod from apple this company baited switched me or lied about it working on New Gadgets....It wont...and I just ate 6 bucks of nothing...and Im told I gota pay for the shipping back....Lesson learned...their stuff wont work for any products Put out this year nor 2010...Ipod or any thing High tech else ..So my advice take my 6 bucks lost and add it to the six bucks your going to spend after shipping and buy from some one else for $9- $13. again I have the Brand New to date Touch Ipod 32gb 2011 facetime.,0
"Sadly, I bought this book based entirely on its look (which, admittedly, is rather pretty) without having read any of the passages first.While ""Journal"" may contain a murder, it was certainly no mystery. I saw the final conclusion from a mile away. What this book lacks in solid, believable characterization, it makes up for in sugary sentiment. Add to that the overly precious, self-conscious nature of the writing and the completely unbelievable dialogue between characters and what you have is a shiny, hardbound waste of time.Do yourself a favor and buy something, anything, else.",0
"This mousepad may seem as a great product but at times the rest becomes a little bit tiresome, and I think it get's in the way of my hand and the mouse. It did take me a great deal of time to get used to this pad but anyone else who use's it has found it in the way and annoying. I have to agree with this, b/c it truly does get into the way of my hand and its a little bit confusing. Also it is much bigger than most mousepad's it takes up a great deal of space.",0
"This trimmer would've been perfect if it worked. After putting in the battery and trying several other batteries, I gave up hope and purchased a bikini trimmer at Wal Mart. Don't waster your money!",0
"My husband bought a DX6340 and was pleased with it so I bought one, too. Shortly after that the battery door on his camera broke and would not close. A few months later when I took my camera out of the camera bag I discovered my battery door was broken and would not close. I contacted Kodak for repair. They would not sell a battery door. They wanted $105 to fix it or they would sell me a trade in for $199. My camera was only a little over a year old and mechanically fine except for the broken door. I will not buy another Kodak product.",0
"What a terrible movie, garbage. It totally sucks. What is Hollywood coming to. It seems they are running out of stories to make movies about. What garbage. Good Lord. Right up there with Boondock Saints 2 and Smokin Aces 2.",0
"and the lemmings came out from woodwork and coughed up copious amount of dollars.1st off,godzilla is corny.she blows fire and whines.when shes fighting other corny beats it fun.the tv version are campy laughfests.the fact that this was gone after its 2nd weekend justifies the 1 star.",0
"I am not impressed by this fan - it seems impossible to find a well made oscillating table fan these days. Most of the fans are the tower type fan and I have been looking for months to find a ""old fashion"" well made table fan and I thought this was it... I was wrong. As it rotates, it gets to one side and kind of flops over - I'm sure this is simply a defect in my particular fan but it does high-light how poorly it is made. It has little power and the components are poorly made. I am disappointed with this fan and would not recommend it to anybody.",0
"The Fundamentals of Play is a phenomenal novel of manners in the tradition of The Great Gatsby. Now, I've never been a fan of Gatsby nor will I ever become one, however Macy has weaved a story of such depth and breadth that one cannot help becoming intimately involved in the characters and their lives - lives of money, posh private clubs, boarding schools and Ivy League colleges.I think what strikes me as unbelievable is that this story is written by a woman. Ms. Macy is so astonishing a writer that she can have readers truly believe in the male narrator. All characters are very well developed and multifaceted, retaining both enviable and less-than-admirable qualities.I had this sitting on my ""to read"" shelf for quite a while but now I'm pained that I waited this long to read it. Truly a triumph.",1
"Liked the function of this device, however, it was incompatible with my Comcast cable box (Motorola) - never could get it to operate it, so I had to ship it back. Worked great with all other components.",1
Great tool for homeowner that doesn't need a profrssional pole saw. Worth more than the price.,1
"Although I might not go into great detail, I just want to say- I rented this movie, but wish I had it on dvd (my own collection) I thought the storyline was decent and had a surprise or two in it. I like the last person on Earth subject (scary-to say the least) I would say, if you arent sure you want to buy it---its as simple to just rent it. I am glad I took the time to watch it!",1
The book is far better.But this is a solid entertainment offering and does a decent job of staying close to the Adam's classic.,1
"Vanessa-Mae is one of these ""child prodigy's"" that never developed. While she posesses great technical skill, she lacks an understanding of the music and is therefore unable to make meaningful interpretations. To compensate, Vanessa-Mae has opted for what I call ""classical-pop"" - classically based music spiced up to ""wow"" the listener. I'm sure there's a place for this style of music, but I find it trite and shallow and I shall not allot any of my shelf space for this video.",0
"Good Charlotte is one of the best new pop-rock bands out there today. If you listen to their entire CD all the way through, you can hear the chunks of songs straight from the Clash and the Sex Pistols' handbook. Not only do they rock recorded, they totally RULE live! They actaully try to get in touch with their fans, its awesome! The band members are: Joel, Vocals; Benji, Guitar, vocals; Billy, Guitar; Paul, Bass; Aaron, Drums. If you've done any research on the band, you would know that almost all of their songs are auto-biographical...which makes the meaning and the feelings even deeper. Good Charlotte's singles include ""Little Things"", ""Motivation Proclamation"", and ""The Click"" - the theme song on MTV's underGRADS (go to mtv.com and download it!). They all totally rock! Never miss the chance to catch them live...or you'll wanna kick youself for it!",1
"Life just isn't fair sometimes. The Ataris are becoming famous while an amazing group like Ethyline remains in obscurity. This is a great band! If you like Jimmy Eat World or The Ataris, you should really own this CD because Ethyline is better than both of 'em! Powerful guitars, great singing, great songs and just a really good band. I highly recommend this CD.",1
"I purposely bought this unit as it was one of two on the market with wireless rear speakers. Unfortunately, within a day of plugging it in, I noticed that tell-tale electric smell that says ""something's not happy in the unit"", coming from the disc changer. I hadn't even tried to plug in speakers yet since we had just finished the basement room this was meant for and had been using the HDMI cable to just play through the TV sound. Once the smell had cleared, nothing worked, no video, no sound, no nothing. I have had to pay $26 to send it to New Jersey for repair or replacement so I really can't comment on it's overall quality yet, much less the sound. I'll wait to see whether the replacement or repair is functional or report back on any difficulties this might entail. So, for now, I give this a thumbs down, especially since it has cost me more money and I am unable to use it during this interim.",0
I did not think any of this collection was worth the listen. Disappointed as have heard some gems from that era but this copy did not have any for my taste.,0
"I'm not the typical person who likes silly long out dramas about a bunch of people I could care less about(Legends of the Fall makes me physically sick). After watching a bunch a WB shows about earnest perfect looking teens (Can anyone say Dawson's Creek)I was expecting the same thing with this movie. Though everyone does have perfect skin and designer clothes, I found the characters in Cruel Intentions to be anything but earnest. Reese Witherspoon is excellent as Annette, playing more of the saavy teen than heartbroken and tormented. Sarah Michelle Gellar was the perfect bitch and Ryan Phillipe made my heart beat a little faster. Though it won't win any Academy Awards for Best Screenplay, Cruel Intentions is defintly a movie I enjoy.",1
"The only part of this movie that's worth the trouble is a one-line moment towards the very end.Beyond that, this movie reflects the stereotyped view Indians have of Americans, and the picture's not a happy one.Nor does it do much for the real side of Eastern spirituality, which this movie also stereotypes.Don't bother - this one's a waste of time.",0
"A pal of mine gave me this book as a Christmas present a few years ago; and in my intermittent waves of cooking frenzy vs. dieting I regret to say I've only tried one recipe. It is, however, so killer that it's worth what she paid for the book. It's called ""Kit's Chocolate Mousse"" and is the ultimate mousse for those of us who like it thick and frothy [unlike pudding, which is gooey and drippy.] You can both gain weight and salivate just reading the ingredients, including [brace yourself] 2 cups of heavy cream and 6 eggs.If I ever get around to the rest of the book, I'll start with the recipe for Mexican chocolate. The photography is excellent, the layout is charming, and the recipes only for the serious chocolate lover.",1
"I was really quite happy with this guitar -- nice amp, beautiful design, good sound -- but within a day of playing it, the notes on the first fret stopped working, giving a ""twang"" sound instead of a note. I tried adjusting all the adjustable features, but it just got worse and worse. I can't tell if I just happened to get a lemon, or if they all break eventually.I ended up exchanging it for a ""Squier"" by FenderSquier by Fender Stop Dreaming-Start Playing Set: Affinity Special w/ Fender 15G Amplifier, Metallic Blue-- I recommend that one instead -- it's better built, more reputable brand, and a bit more fun to play (though a bit more expensive).The good news is that Amazon is GREAT with returns, they took it right back, and even paid for shipping.",0
"I had seen the infomercials for this product. I wanted something that my wife and kids could use to help out with the lawn, and this looked perfect. However, it was completely dissapointing. It had no power, the cord did not seem to feed properly, it would not edge neatly as shown.I returned it, and will probably replace with a gas powered unit again.",0
"Mr. Montignac is the real deal. I have friends in Europe who have been eating the 'Montignac way' for years, but until this book was published in the US he was unknown to me. Four weeks ago I began following Mr. Montignac's eating plan, and I have discovered a new and wonderful way to eat. I have lost the weight I wanted to lose (8 pounds), I'm no longer addicted to sugar (I basically lived on sweets and pasta), and I'm eating plenty. I love 'The French Diet' because it includes recipes, easy to follow eating information, and the science behind the eating methods. I plan to follow the French diet forever -- it's not really a diet, but a way of life.",1
"I bought two of these and neither of them work. Unfortunately I did not save the packaging so into the trash they go.I tried the bubble solution that came in the package as well as other brands, and the bubble machine fails to produce bubbles consistently. You are better off with a single wand and blow your own.Save your money. Don't buy this product.",0
"This is not a heavy duty, commercial juicer. With less than 20 uses, I have already fried the motor (juicing apples) and stripped the plastic bolt that the blade rests on, juicing a mango. I have tried to contact lequip numerous times to exercise my warranty, but I have never heard back from them. I can not recommend this product.",0
"After borrowing the CD from my friend, I just had to get it for myself. I was not disappointed.Jack White's voice is unique and gets the job done. He can sing in a variety of styles. Though most people who like the White Stripes also like the Strokes, the two are completely different.The songs on this album range from upbeat ""Fell in Love with a Girl"" to mild ""Same Boy You've Always Known"". All songs have are reminiscent of days gone by.There's nothing extremely hard on this CD, but nothing boring either. Any rock fan should enjoy it.",1
I drive often and this support pillow not only relieves pressure on my cocyx it also decreases lower back pain...,1
"I have a long hair cat and considered getting rid of her. But now, I can breathe again. i do brush her daily and vaccum every weekend still. But the air cleaner does make a noticable difference.",1
Yet another awesome season of Weeds. A must have it you have the other 3 seasons.,1
"The Dreamcast is certainly worth your money at 100 bucks. It's a decent gaming console, and the graphics it produces are nothing short of stunning. The games that are out are great; Crazy Taxi is addictive and fun, and I hear the sports titles are top-of-the-line. It has four-player support, a major reason why I'm a little irked at Sony for not realizing its mistake, as four-player support is a must! (Sure, you could buy the Multi-Tap, but it's extra money and extra cords... who needs that?) Dreamcast is great. It'll be great in five years when you look back at your collection and have a hankering for some ""classic"" games. Hopefully you'll pick one up before it becomes a collector's item, because it really is a great system. Too bad it only lasted a year and a half in production; the only thing that suffers is the size of your library, not the quality of your experience!",1
"I never buy CDs for myself, but I had to buy Clay's as soon as it came out! His voice is perfect, and I love listening to him...over and over again. :) I highly recommend this CD to anyone who enjoyed Clay's singing at anytime during the competition. Although he didn't win the title, he is definitely my American Idol!",1
"The shampoo itself was good, the shipping speed okay, but the bottle was NOT full. Some of the product was missing. I double checked the product level in this size bottle at a retail location, and it was where one would expect it to be. My estimates are that I was shorted at least 3-4 oz....so, either this bottle was not filled to capacity as it should have been at the factory, or product went missing somewhere along the line. With the amount product that was missing from the bottle, versus what I saved buying online, I would better off buying retail. Buyer Beware.",1
BabyBjörn Little Potty - GreenI was surprised by the size of this potty when I received it! It was much smaller than I expected. But it has been PERFECT for our son! It's very simple and uncomplicated. And it's easy to clean. It is GREAT for potty training on the go! We take this potty it us everywhere!!! I would definitely recommend this potty!!!!,1
"This is my first ever sewing machine. My in-laws got it for me last Christmas (I had it on my wishlist) and I love it! I have used it so far mostly to make rugs and baby blankets and its handled fairly well. I love that it is very light and has a little ""handle"" carrying hole, which has been very useful! I do agree with some other reviewers that it has too many options and fancy stitches that I don't personally care about, but I just don't use them! :) I look forward to continuing to learn and grow as a seamstress using this machine! :) I would definitely recommend this machine, especially to those who are new to sewing and just need something inexpensive.",1
I had high expectations for this book but what a letdown...it was just plain dull.,0
I anxiously bought this release only to find that someone though the films would be better if new music was added to the soundtrack. The case says it has the original audio but it doesn't say that music has been added. Thank goodness I was able to exchnage this disc for something else. Why can't they leave things alone?,0
"this was a random movie I picked out on Netflix to watch and I am so glad I did. I laughed, I cried, I know it sounds cliche, but what an amazing love story. Such a great message.",1
"This thing is just not good.First, the touch-free part only works if a) the bin is pretty much completely empty and b) the batteries are pretty much brand new. Another words...it rarely ever works.Second, the smell!!!!! Everytime you open it up to throw away a diaper you will be hit with this horrendous smell...and before you think ""well, you need to change it more""...her is our routine. We empty it every 3-4 days. We DO NOT throw poopy diapers in it, we take those out to the garbage in the garage. We change the little filter every month like we are supposed to. We use deoderant garbage bags and spray it down with lysol everytime we change it.So...it's not us. It's the diaper pail. Save you money...this is a piece of very smelly junk.Get a diaper dekor...or better yet, just throw your diapers away in your regular garbage. It's cheaper and your LO will enjoy the ""field trip""",0
"Having data and power in the same cable is VERY useful. Considering the advances in cabling, however, I would think that having ONLY a DB-9 serial data cable is a limitation. For example, I'm now looking for an adaptor from the DB-9 to USB. That being said, it's a very useful connector, and it DOES work with the SporTrak Pro, not just the Meridian. A data cable is included with the SporTrak Pro, but not an external power cable. There is a less expensive power cable, but if you want to have both power and data, this is the only way to go, since there's only one connection on the GPSR.",1
"What happened to Barbie?!?!?!?! She has a different voice and now has a pointy chin with huge, bulging eyes. She looks like a Bratz doll, and I can't stand the Bratz doll look. Don't like that they've made Barbie an ""actress"" in this story who has ""acted"" in past Barbie movies. It was hard to explain to my daughter why characters in this movie looked like characters from other Barbie movies. Much prefer when Barbie sat down to tell a story and that is how the movie would come to be. And why do they always have to make one of Barbie's friends a goof? My daughter loves these movies, but I think I really need to rethink allowing her to watch them (and me purchasing them for her).On a good note, there was a piece in the ""extras"" on the woman who works for Mattel as a fashion designer and did all the clothes for this movie. That was fun and interesting. And my daughter LOVES the dance videos.",0
"This unbelievably slow-paced game adds nothing new to the genre: Empire Earth 2 is just ""yet another"" RTS. The plethora of units only detracts from the game (who needs to memorize 300+ units and their special characteristics), and the division of the game into ""territories"" has been one of the worst ideas EVER.This game has been reviewed as ""Rise of Nations""-esque. Don't waste your money with this, as Rise of Nations is a better game than this will ever become. The plethora of resources (remember, Rise of Nations already has had complaints about the number of resources IT has, Empire Earth II just increases even more resources you have to run around) are not manageable as there IS no idle-citizen auto-control.All-in-all: Empire Earth II may contain some brilliant ideas, but the entirety of the game is pure, utter crap.",0
"I mainly wanted to see this movie because of the location--I live in Raleigh, NC and the Outerbanks is truly one of the most beautiful places on this earth. However, the beauty of the location was overshadowed by the sheer awfulness of this movie. Predictable, schmatlzy, and just plain bad--I was p.o'ed that I wasted 1 hr 36 minutes of my life watching this crappy movie. I expected more from Lane and Geer, both seasoned actors. Admittedly, I'm not the demographic this movie targets, but come on, who could really believe this crap? Just say no and skip this one.",0
"The heater did not work for long until it blew out my lighter fuse,my husband tried it in his truck and it blew his lighter fuse aswell.",0
"That's not true in this particular moment.I hope this is the last time i ever here these classical BÖC-songs in some sort of live best of...da da da.This is my most favorite band, and now i hope they hunting high & low for a good producer.Meanwhile i hold on to Buck Dharmas Red & The Black albums.....",0
"This season is the hands down best season in all of the Rurouni Kenshin series. Anything cool or stylish or dramatic that you really want to happen, keeps your shoulders tense for a while, even if you know wether it will happen or not. This season also has the most memorable moments, such as Kenshin's final test, the battles, and even the love stories.",1
"Having used this book for a few semesters, I offer you this: Avoid this book, unless you too are an academic who has nothing real to offer the world of video games in terms of game design or actual game production.If you are the same type of person that enjoys diagramming sentences or likes to discuss why other people have created artistic things in the manner they did - rather than create something yourself, then you may enjoy this.[...] I am of the opinion that a person writing on such a topic might be better equipped to do so after having designed a few AAA titles. Then again, people like that tend to be busy working on games.Buyer beware. I was required to buy this book and was unable to ""Dodge this bullet"". To each, their own.",0
This paper is kind of strange. I guess it would good if you wanted to do prints simliar to postcard feel.,0
"The only thing wrong with this album is its name; the phrase ""24 KARAT GOLD"" should be replaced with ""PLATINUM"". This is a must have collector's item. It would be disastrous if we went into next millenium without this valuable artifact.Everyone should have this reggae bible.Trust me you won't need skip any of the tracks when get this cd; if you do you may e-mail your expletives to me at gawain@ignmail.com.",1
"my 2 yo has had it for 2 weeks, and after the first day hasn't picked it up again. This toy is heavy, the mechanical noises are loud and movements jerky. It's not very cuddly and it's hard to carry. An ordinary talking elmo or plain stuffed elmo would probably have gone over just as well. She's played more with creative nonelectronic toys, or electronic toys that play more songs she can sing and dance to. A toy only for the elmo or hokey-pokey obsessed.",0
"I dropped in at a Borders book store, spotted the series of Beaux Arts Editions, picked up the volume ""Spectacular Israel"" and sampled a couple of pages - without exception, breathtaking pictures. But then I looked at a map of Israel that stretched from the Mediterranian Sea to Jordan... no trace of the Occupied Territories. Someone who viewed the book before me must also have became aware of the terrible ommission and crudely sketched in the borders of the Gaza Strip and the West Bankand. I was outraged over this land grab (I know plenty of Jews support it) and reported my finding to the store manager (Borders). No matter how beautiful the book but when it so bluntly disregards international borders it has immediately lost its attraction, al least to me. There ARE priorities in my choices...",0
"I had heard that there was a possibility that Season 2 would be split into 2 sets. Fox Home Entertainment needs to offer the die-hard fan a reason for this ridiculous move.Should we expect that Season 3 will be reduced to a trilogy?In the immortal words of the good Dr. Smith ""Oh, the pain, the pain.""",0
"I read this book to my son's 2nd grade class and my daughter's 3rd grade class. All the children loved it. They all sang the Diffendoofer Song at the end. It is funny and witty, and will appeal to all children and fun-loving adults.",1
"I wish I would have read all the reviews before I bought this table. Both of the chairs had to be repaired. The wood was split where they were put together. The top of the table looks like the stain has been sprayed on and has dry spots. I am very disappointed, but didn't feel like spending the extra money to send it back. I just paid someone to fix the chairs. For this kind of money I would have expected better quality.",0
The receiver outlet seems well made and has heavy duty specs to handle up to 20 amps. I'm using it with my JDS 1.5HP dust collector. This is hosed up using blast gates to a variety of machines in my wood shop so having a portable remote transmitter is perfect. I'm not sure what the max. range is but I've never had a problem in a 25' x 30' area. Minor point but including a wall holster for the transmitter remote would have been useful. Final thought: only wish I had bought this long ago.,1
"""I strive for a lyrical beauty somewhere between Tolkien at his best and Seamus Heaney's translation of Beowulf"" said PAolini.I say: ""Oh yeah! And that is why you write a ridiculous scene of a belching Dragon who gets drunk and falls over? Do Dwarven exist only to ""tugg at their beards"" and drink and belch? All that before the day the supposed great dead leader's funeral?Oh and can somebody explain the author the rules of the grammar?""humans"" ?????? ""dwarves"" ??????Please send him to school or better send him a home-school basic grammar book!!!!Good way to pay tribute to Tolkin by calling the lament of an Elf, ""a wailing sound""...tsk tsk tskPaolini reminds me of my first fanfiction creations, when i even went to sleep holding my thesaurus. Paolini's rippoff does not only bore it does also annoy with grammar mistakes and a continuous spurt or ill-placed fancy vocabulary. This book belongs to ff.net.""",0
"...I didn't know Hillary was THAT dangerous. You mean she's actually on the verge of conquering the whole world? Where will we be safe? The moon? Mars?? (Imbecile! She will control NASA, too!)But for now I'm more concerned for Christopher Anderson who has now exposed her EVIL plans (""The Plan"", no less!). Where will he be hiding from her?And where will all those brave right wing scribblers hide, who give us the same insufferable garbage in ever new versions since bloody 1992...!!?? I read parts of it in the store. That was enough for me, call me shallow - but who's buying this stuff anyway?",0
"The new Chingy record is the shiznit! I was seeing a psychiatrizzle about my performizzle anxietizzle, you know erectizzle dysfizzle, and even Viagrizzle wasn't doing shizzle. But after listening to ""Right Thurr"", I prematchizzle ejaculizzled in my underpizzles!",1
"I bought this phone as a Christmas present for my 92 year old father in law, who not only has bad hearing, but doesn't have the best eyesight in the world either. Unfortunately, he didn't open the package for quite a few months and when he did, we found that the phone didn't work at all. Since it had been a while since we had purchased the phone, the dealer (not Amazon) refused to let us return it, saying that we'd need to contact Uniden. Uniden has been less than helpful as well, so we're stuck with a phone that doesn't work.",0
"Forever is a good RnB album.Love II Love is an up-tempo jam.Love Guaranteed follows Love II Love.Love Lady is a good cut with that evening-laid-back groove going on.Forever is a good slow jam.Re-make of Wonderful Tonight is just as good.Remixes of these songs are just as good and add that extra funk.Overall, it's good RnB, which is hard to come by.",1
"Ritchie Blackmore (Deep Purple, Rainbow) have abandoned hard rock and goes for medieval inspired music. This is surprising and maybe even fun in a way, but for me it simply doesn't work. I do not get excited! Now it seems like old Blackmore have found his musical platform but to me it's too boring and every song just sound the same. Candice Night (Blackmore's girlfriend?) may have a beautiful voice but the whole thing is nearly as uninteresting as a new album by Celine Dion.",0
"I dont'know why Davies and Hodgson always sung like girls with tiny voices.... Anyway, BREAKFAST is so pop, it almost made me puke... IT's a best seeling album (mere than thirteen million copies sold) but is nowhere closer to CRIME OF THE CENTURY!!! Slip it !!!",0
"I am a Master Mason in Southern California who has read & studied countless Masonic writings, tests, and books. Many are hokie, many are incorrect...however, every once in awhile, a great piece of work comes along. ""The Men's House"" is one of these works. This book was written to be enjoyed & understood by everyone - Masons & non-Masons alike. If you would like a peek into the world that Masons enjoy & wish upon the rest of humanity, this is the one. Very inspirational & thought provoking, this book is a must-read/must-own. CHRIS",1
best thing ever it worked perfect on my nes and game boy emulator no lag much better than a xbox 360 controller,1
"The music on this 2-disc box set is 155 minutes of the most generic and uninteresting elevator muzak ever. There is not much point to this release as nothing at all of any worth is included. No themes, no melodies, just endless impromvisation. Hardly the kind of thing we want to pay the big bucks for. The 2 stars are simply because it's marginally better than theR-Type FinalI swapped it for.",0
"Worst movie I saw in a LONG LONG TIME.... and I watched a lot!!! It was about as funny as getting the flu(real bad)....no interesting plot, stupid lines, so-so characters... very brash and disgusting... unless you think seeing someone's fat (celluloid-like) butt hanging outta their pants w/ a thong on is...FUNNY???...hahaha..I forgot to laugh....I'd give minus 3 stars-if I could.",0
THE SOUNDTRACK FOR LA NOVELA LAZOS DE AMOR DE LUCERO IS REALLY GREAT.I REALLY THINK THOUGH THEY SHOULD LOWER THE PRICE DOWN FOR 5 SONGS THIS CD SHOULD BE AT LEAST 6 DOLLARS BUT IT HAS GOOD SONGS. THE BEST SONG FOR ME OF COURSE WILL ALWAYS BE THE MAIN SONG LAZOS DE AMOR FROM THE OPENING OF LA NOVELA OF LUCERO.GREAT CD I WOULD RECOMMEND IT TO FANS OF THAT NOVELA AND ALSO THIS IS ANOTHER HARD CD TO FIND IN STORES SO BUY IT ONLINE BECAUSE THEY WONT HAVE IT IN THE STORES AND THEY MIGHT RUN OUT.ALSO MAKE SURE TO WATCH THE NOVELA RIGHT KNOW EN TELEFUTURA CANAL 46 A LAS 8:00-9:00 DE LA MANANA,1
"How on earth did CLIVE DAVIS,let this happen.Ruben's voice is not made for hip-hop music.I am soooo disappointed in this cd until,I feel that it was done on purpose.There are only two good songs on this cd and that's track-1 Sorry 2004 and track-14 We have not forgot.Other than those two songs this CD is WORTHLESS!!Ruben deserves much better songs than the songs on this cd.Ruben has a beautiful voice,but on this cd it sounds like he has lost his touch and or his talent...He sounds average.",0
I saw this movie twice in theaters and just fell in love with it!!! Love the movie!! So glad I now own it!! Plus it came a day before it was due!! :),1
"I wish I had seen previous reviewer's post about Woodcraft before I bought this one. After spending an afternoon trying to rig various fittings to this thing I finally decided, no, I'm not going to have another duct tape covered Rube Goldberg eyesore in my shop. And so now, after paying $9.00 shipping to get it here and $17.00 to send it back, I purchased the Woodcraft product and paid whatever it is they charge for shipping only to discover that the same item is now offered on Amazon with free shipping. Color me pissed.",0
"I personally adore ninjas. Both the real ones from back in ancient Japan and the ones you see on TV and in movies. I was HOPING for a book that would amuse me. Instead, I got one that utterly disgusted me.I only read to page 22. That's all I needed. I'd read enough ""boner"" and poop jokes to make me want to dry heave.For all you reviewers saying, ""Get a sense of humor,"" I have something to say to you: Grow out of your fourth grade humor. This book is a disgrace.",0
I ordered based on the info that was available online and the cable connection did not fit my Kodak camera. Can I return it for full credit?,0
"The wisdom of Richard Baxter's THE REFORMED PASTOR should be required readng for all who are even thinking about going into the ministry. It will make you re-think your calling, and look into your personal conviction to Christ like few other books can. A must read.",1
"A fine effort by James Horner, brilliantly scored, elegantly played, truly a magnificent CD all-around. The layering and usage of many different instruments, yet the constancy of one tune over many tracks, is particularly effective and emotional. The soundtrack brings back so many memories from the original film, it takes you back in mind to the scenes, making it a truly great soundtrack. Its only flaw: the exclusion of the Irish jigs, which I think were fundamental in creating two different moods in the movie. I think that their inclusion would have created a contrasting sound that would have shown the scope of the movie more. Nevertheless, a fine score by Horner. END",1
We bought this for my son when he was one. He is now 2 and a half and he still loves it as much as he did then. It keeps him entertained for hours.,1
"I thought that these batteries would (as promised in the advert.)last 8x longer than regular Alkalines - NOT. I guesstimate that I get about 40% more time on both my cameras, but not the 8x promoted. For the price (double to triple the cost)they are not worth it.",0
I am not much of a television viewer.....but.....WOW! I am so glad my brother and sister-in-law got me started on Downton Abbey. I will only be watching on DVD because it is more complete and I don't have to stop after just one hour. Incredible production! Dame Maggie Smith is perfection! Entire cast is perfect for their parts.,1
"The Mr. Coffee carafe was configured with the pour spout in the wrong place. It should be on the side but this item had the spout at the opposite end of the handle. Not very convenient to pour and was not as shown in the picture. I would not buy this item again and if another breaks, I will go to Walmart.",0
The Waring looks like an industrial-strength juicer. My previous one was mostly plastic. This one is largely made out of stainless steel. Looks and works great and I love the price!,1
"I ordered this book and was going to return it because it is such poor quality but it wasn't worth the return postage. I put it in the recycling bin instead. Seriously! I was surprised to see so many good reviews that I felt it was my duty to report otherwise. Try doing a web search if you are looking for Irish baby names rather than wasting the money on this book. You can see by my signature that we went a different route entirely (this was not caused by the terrible quality of the book, however! We decided our surname was good enough).",0
"I was excited to read this book. It sounded imaginative, fun and different; especially when somebody compared this to the works of the late Douglas Adams. Instead, it was just boring. I read about half this book and it just did not grab me. No, I'm sorry, not at all. I've since decided to move on to something different.",0
"all i want to say is that i regret when i ever bought ANY sailor moon manga. Its very bad for the younger crowd and pretty boring for the older ones. Naoko might be a good artist, but she's definitly not a good story writer. The stort repeats its self five or six times through out all the sailormoon manga series. The pictures get worse and worse every time and the plot gets really ruined, (ESPECIALY at the last few pages in the last book [its terrible!!]). Smaller kids might enjoy it though its very bad for them (I wouldn't recommend it for ANY parent to let their kids read these things). The author, Naoko, might've done a good job at the begining, but she DEFINITLY over did it and ruined it in the end! For those who are just so impressed by SailorMoon (anime or manga), believe me, i've been through that phase and do regret it a lot now. Not recommended at all!",0
Use these in my studio and they work great! Can pump a lot of volume through these without them distorting.,1
